id,created_at,text,media_url
588691930030157824,2015-04-16 13:14:28,Congratulations to our Team MVP Jay Leelavanich and Spring Scholar-Athlete Award recipient Emilio Teran! http://t.co/uBqt8kB4w1,http://pbs.twimg.com/media/CCt0L6EUUAAJvL_.jpg
586375316542586882,2015-04-10 03:49:04,RT @TerrierHockey: One piece left! #GoBU #BUFrozen4 http://t.co/5ik18OGnr0,http://pbs.twimg.com/media/CCMzVQfW4AAZJ-j.jpg
586326672280047616,2015-04-10 00:35:46,RT @TerrierHockey: So proud to be back here on the Garden ice. #BUFrozen4 http://t.co/8UrUDrslny,http://pbs.twimg.com/media/CCMMbIqW0AEKKxK.jpg
586163030372851712,2015-04-09 13:45:31,RT @TerrierHockey: The wait is finally over...#FrozenFour GAME DAY! #GoBU #ProudtoBU http://t.co/uJ3ibDozlx,http://pbs.twimg.com/media/CCJtXsHUMAA9QBA.jpg
583265393004974081,2015-04-01 13:51:20,We will be honoring our lone senior Emilio Teran as he plays his final home match as a Terrier http://t.co/Z9dmme0UyP,http://pbs.twimg.com/media/CBgsx4KWsAA-DdR.jpg
581972808584024064,2015-03-29 00:15:04,RT @TerrierHockey: Back to the Garden!! Frozen Four here we come! http://t.co/kNqXZpoREl,http://pbs.twimg.com/media/CBOUdEzXEAQHvfu.jpg
581565388938412032,2015-03-27 21:16:08,RT @TerrierHockey: O'Regan wins it! See you tomorrow! #ProudtoBU http://t.co/IRyZmXatB3,http://pbs.twimg.com/media/CBIhFw1WYAENYSP.jpg
581556393284661248,2015-03-27 20:40:23,RT @TerrierHockey: And we’re headed to OT… #GoBU http://t.co/VZfSzidUKw,http://pbs.twimg.com/media/CBIZyZNUQAAUQmA.jpg
581517925414211584,2015-03-27 18:07:32,RT @TerrierHockey: The @NCAAIceHockey Tournament is underway! #GoBU http://t.co/KlquTcCtDv,http://pbs.twimg.com/media/CBH3C1IWoAACG66.jpg
579459754524864512,2015-03-22 01:49:05,RT @TerrierHockey: CHAMPIONS! #ProudtoBU http://t.co/VW0rMLi0mJ,http://pbs.twimg.com/media/CAqk8KaUUAAgDZ_.jpg
578953516854730752,2015-03-20 16:17:29,The kids lined up to play with captain Josh Hurd who volunteered at the Franciscan Hospital in Brighton this morning! http://t.co/vBmAiVRlXF,http://pbs.twimg.com/media/CAjbJkxW8AAQ3S0.jpg
577092291699056640,2015-03-15 13:01:38,"The boys had a great Spring Break in Miami! Despite some tight losses, we're coming back to Boston a stronger team http://t.co/eplBId17BX",http://pbs.twimg.com/media/CAI-XAtVAAAMWsc.jpg
574994588588441601,2015-03-09 18:06:07,RT @BUwhockey: Congrats to Marie-Philip Poulin on being named Hockey East Player of the Week! #PouForPatty http://t.co/JvZMn6sx2W,http://pbs.twimg.com/media/B_q9Y9CVAAE29ZZ.jpg
574994260031860736,2015-03-09 18:04:49,BUMTen is back in Miami! The boys take on Northern Illinois tomorrow at 11 am #goBU #SBK15 http://t.co/YRD7OKqZVh,http://pbs.twimg.com/media/B_rKOamXAAIYyiA.jpg
569267796292608000,2015-02-21 22:49:53,RT @BUAthletics: #BU women's tennis celebrates Senior Day with 7-0 win over Binghamton! http://t.co/PUYzxCYs5V #GoBU http://t.co/BVZAoFwvMf,http://pbs.twimg.com/media/B-ZmjdFCQAAVmrQ.jpg
536973485533577216,2014-11-24 20:03:50,RT @TerrierHockey: #ProudtoBU http://t.co/KuWNDmZuhm,http://pbs.twimg.com/media/B3OrIfgIYAATFy-.jpg
523601367718719488,2014-10-18 22:27:48,Sophomore Lucas Bombonatti modeling for his new art exhibit at the MFA! http://t.co/jP1UicTToG,http://pbs.twimg.com/media/B0Q0lz_CAAEmusd.jpg
517417796410806272,2014-10-01 20:56:30,"RT @NCAAIceHockey: RT - If you think @TerrierHockey and #BU09 was the best NCAA Champion Team!
#FrozenFourFinest http://t.co/VyARkh6kh3",http://pbs.twimg.com/media/By4wLLGIMAAwBod.jpg
501889858626138112,2014-08-20 00:34:01,Jake De Vries('17) reached the Huntington Bch mens open final this week falling to Brendan McClain of #29 Boise State http://t.co/gPyxVpak7l,http://pbs.twimg.com/media/BvcSKeLIAAA6SZD.jpg
